terrain,T10007808,Terrain10007808,170,FALSE,136510,,
apartment,A10007809,Apartment10007809,120,1,20,3,98280
terrain,T10007809,Terrain10007809,101,FALSE,88476,,
home,H10007810,Home10007810,312,2,TRUE,228696,
apartment,A10007810,Apartment10007810,109,6,13,4,80006
terrain,T10007810,Terrain10007810,194,FALSE,36472,,
home,H10007811,Home10007811,335,1,TRUE,258955,
apartment,A10007811,Apartment10007811,169,4,15,1,68276
terrain,T10007811,Terrain10007811,232,FALSE,90712,,
home,H10007812,Home10007812,288,1,FALSE,281952,
apartment,A10007812,Apartment10007812,208,6,12,2,128336
home,H10007813,Home10007813,164,3,TRUE,140384,
apartment,A10007813,Apartment10007813,248,1,12,3,81840
home,H10007814,Home10007814,179,2,TRUE,166291,
apartment,A10007814,Apartment10007814,132,1,12,1,121836
terrain,T10007814,Terrain10007814,157,TRUE,125600,,
apartment,A10007815,Apartment10007815,149,2,17,2,149298
terrain,T10007815,Terrain10007815,164,TRUE,52972,,
home,H10007816,Home10007816,391,2,TRUE,147016,
apartment,A10007816,Apartment10007816,121,3,16,2,132979
home,H10007817,Home10007817,118,5,TRUE,79532,
apartment,A10007817,Apartment10007817,107,1,1,3,48899
terrain,T10007817,Terrain10007817,168,TRUE,60648,,
apartment,A10007818,Apartment10007818,219,2,18,4,61539
terrain,T10007818,Terrain10007818,194,FALSE,103984,,
home,H10007819,Home10007819,391,2,FALSE,199019,
terrain,T10007819,Terrain10007819,221,TRUE,24973,,
home,H10007820,Home10007820,143,3,TRUE,60632,
apartment,A10007820,Apartment10007820,173,1,1,0,52246
terrain,T10007820,Terrain10007820,198,FALSE,146322,,
home,H10007821,Home10007821,114,6,TRUE,99522,
apartment,A10007821,Apartment10007821,131,5,1,3,50959
terrain,T10007821,Terrain10007821,127,FALSE,131191,,
home,H10007822,Home10007822,274,4,FALSE,247970,
apartment,A10007822,Apartment10007822,225,2,5,4,42300
terrain,T10007822,Terrain10007822,173,FALSE,173173,,
home,H10007823,Home10007823,349,5,FALSE,117962,
apartment,A10007823,Apartment10007823,167,1,5,2,30060
terrain,T10007823,Terrain10007823,244,FALSE,186904,,
home,H10007824,Home10007824,325,2,TRUE,341575,
apartment,A10007824,Apartment10007824,204,6,3,3,175848
terrain,T10007824,Terrain10007824,131,TRUE,30916,,
home,H10007825,Home10007825,127,3,FALSE,85979,
apartment,A10007825,Apartment10007825,197,2,10,4,163510
terrain,T10007825,Terrain10007825,248,TRUE,111104,,
apartment,A10007826,Apartment10007826,144,4,15,0,32400
terrain,T10007826,Terrain10007826,147,FALSE,62034,,
home,H10007827,Home10007827,376,4,TRUE,255680,
apartment,A10007827,Apartment10007827,196,2,19,1,145040
terrain,T10007827,Terrain10007827,142,FALSE,120416,,
home,H10007828,Home10007828,319,5,FALSE,52954,
apartment,A10007828,Apartment10007828,247,6,6,3,142025
terrain,T10007828,Terrain10007828,206,FALSE,122364,,
home,H10007829,Home10007829,324,6,FALSE,168156,
apartment,A10007829,Apartment10007829,154,6,12,0,146916
terrain,T10007829,Terrain10007829,131,TRUE,47815,,
home,H10007830,Home10007830,259,5,FALSE,227402,
apartment,A10007830,Apartment10007830,199,1,9,3,176314
terrain,T10007830,Terrain10007830,179,FALSE,181327,,
home,H10007831,Home10007831,363,5,TRUE,281688,
apartment,A10007831,Apartment10007831,110,5,11,4,82390
home,H10007832,Home10007832,265,4,TRUE,240090,
apartment,A10007832,Apartment10007832,194,6,16,1,58588
home,H10007833,Home10007833,226,4,FALSE,73450,
apartment,A10007833,Apartment10007833,218,1,17,0,165898
terrain,T10007833,Terrain10007833,162,FALSE,35802,,
home,H10007834,Home10007834,205,2,TRUE,173635,
terrain,T10007834,Terrain10007834,204,TRUE,209508,,
home,H10007835,Home10007835,348,5,TRUE,103008,
terrain,T10007835,Terrain10007835,133,FALSE,131936,,
terrain,T10007836,Terrain10007836,190,FALSE,122930,,
home,H10007837,Home10007837,307,2,TRUE,95477,
apartment,A10007837,Apartment10007837,193,6,4,3,66971
terrain,T10007837,Terrain10007837,128,FALSE,15232,,
home,H10007838,Home10007838,329,3,TRUE,227010,
apartment,A10007838,Apartment10007838,134,5,8,4,107334
terrain,T10007838,Terrain10007838,129,FALSE,29541,,
apartment,A10007839,Apartment10007839,209,6,15,1,68343
terrain,T10007839,Terrain10007839,225,TRUE,45225,,
apartment,A10007840,Apartment10007840,227,5,1,0,166618
terrain,T10007840,Terrain10007840,231,FALSE,219450,,
home,H10007841,Home10007841,222,2,TRUE,52614,
apartment,A10007841,Apartment10007841,167,3,8,2,16700
terrain,T10007841,Terrain10007841,201,TRUE,154569,,
home,H10007842,Home10007842,106,6,TRUE,101654,
apartment,A10007842,Apartment10007842,171,3,18,1,142443
terrain,T10007842,Terrain10007842,130,FALSE,16510,,
apartment,A10007843,Apartment10007843,189,5,12,3,187866
terrain,T10007843,Terrain10007843,210,FALSE,158760,,
home,H10007844,Home10007844,294,6,FALSE,102900,
apartment,A10007844,Apartment10007844,145,3,20,3,58580
home,H10007845,Home10007845,360,2,FALSE,360720,
apartment,A10007845,Apartment10007845,180,5,11,1,193680
terrain,T10007845,Terrain10007845,182,TRUE,76440,,
home,H10007846,Home10007846,389,5,TRUE,288249,
apartment,A10007846,Apartment10007846,117,2,14,4,75816
terrain,T10007846,Terrain10007846,139,TRUE,125934,,
home,H10007847,Home10007847,228,6,FALSE,236892,
apartment,A10007847,Apartment10007847,164,3,10,1,127428
terrain,T10007847,Terrain10007847,157,TRUE,164536,,
home,H10007848,Home10007848,347,6,FALSE,116939,
apartment,A10007848,Apartment10007848,107,4,12,3,108177
terrain,T10007848,Terrain10007848,242,TRUE,147378,,
home,H10007849,Home10007849,199,4,TRUE,117609,
home,H10007850,Home10007850,183,5,FALSE,156648,
terrain,T10007850,Terrain10007850,105,TRUE,57540,,
home,H10007851,Home10007851,128,3,TRUE,40832,
apartment,A10007851,Apartment10007851,243,2,11,1,138510
home,H10007852,Home10007852,211,4,FALSE,84611,
apartment,A10007852,Apartment10007852,147,4,18,3,100107
home,H10007853,Home10007853,393,1,TRUE,295143,
apartment,A10007853,Apartment10007853,178,2,7,0,121930
terrain,T10007853,Terrain10007853,113,TRUE,111305,,
home,H10007854,Home10007854,137,5,FALSE,112203,
apartment,A10007854,Apartment10007854,235,5,6,1,209620
terrain,T10007854,Terrain10007854,142,FALSE,21726,,
home,H10007855,Home10007855,192,1,TRUE,33024,
apartment,A10007855,Apartment10007855,146,3,4,2,68036
terrain,T10007855,Terrain10007855,195,TRUE,56550,,
home,H10007856,Home10007856,174,4,TRUE,134154,
apartment,A10007856,Apartment10007856,122,6,15,0,88328
home,H10007857,Home10007857,103,4,FALSE,35741,
apartment,A10007857,Apartment10007857,244,6,10,1,60024
terrain,T10007857,Terrain10007857,103,FALSE,27810,,
home,H10007858,Home10007858,366,5,TRUE,259860,
apartment,A10007858,Apartment10007858,198,4,11,2,143748
terrain,T10007858,Terrain10007858,164,TRUE,158424,,
home,H10007859,Home10007859,176,2,TRUE,63712,
apartment,A10007859,Apartment10007859,239,2,8,1,62379
terrain,T10007859,Terrain10007859,217,FALSE,124558,,
home,H10007860,Home10007860,338,6,TRUE,218686,
apartment,A10007860,Apartment10007860,241,1,10,2,172797
apartment,A10007861,Apartment10007861,238,3,17,1,27370
terrain,T10007861,Terrain10007861,244,FALSE,233508,,
home,H10007862,Home10007862,139,5,TRUE,82566,
terrain,T10007862,Terrain10007862,172,TRUE,187824,,
home,H10007863,Home10007863,350,3,FALSE,143150,
apartment,A10007863,Apartment10007863,236,2,1,1,65844
terrain,T10007863,Terrain10007863,115,FALSE,100970,,
home,H10007864,Home10007864,128,3,FALSE,85120,
terrain,T10007864,Terrain10007864,185,FALSE,110075,,
home,H10007865,Home10007865,362,3,FALSE,343176,
apartment,A10007865,Apartment10007865,192,1,7,3,52032
terrain,T10007865,Terrain10007865,119,TRUE,16422,,
home,H10007866,Home10007866,367,4,FALSE,49545,
apartment,A10007866,Apartment10007866,187,6,7,0,34034
terrain,T10007866,Terrain10007866,119,FALSE,33320,,
apartment,A10007867,Apartment10007867,182,6,4,3,198926
terrain,T10007867,Terrain10007867,228,TRUE,173052,,
home,H10007868,Home10007868,199,2,TRUE,178503,
apartment,A10007868,Apartment10007868,219,5,16,3,199509
terrain,T10007868,Terrain10007868,210,TRUE,196770,,
home,H10007869,Home10007869,337,3,TRUE,186698,
home,H10007870,Home10007870,253,1,FALSE,117645,
apartment,A10007870,Apartment10007870,115,2,11,0,115920
terrain,T10007870,Terrain10007870,169,FALSE,99034,,
home,H10007871,Home10007871,314,2,FALSE,232988,
apartment,A10007871,Apartment10007871,132,6,16,3,72732
home,H10007872,Home10007872,310,2,FALSE,132060,
apartment,A10007872,Apartment10007872,244,6,19,3,77104
terrain,T10007872,Terrain10007872,139,TRUE,124266,,
home,H10007873,Home10007873,350,3,TRUE,323400,
apartment,A10007873,Apartment10007873,110,6,4,2,30250
home,H10007874,Home10007874,207,3,TRUE,62721,
terrain,T10007874,Terrain10007874,197,FALSE,213745,,
home,H10007875,Home10007875,399,4,TRUE,173964,
apartment,A10007875,Apartment10007875,144,3,6,0,62208
terrain,T10007875,Terrain10007875,249,TRUE,41334,,
terrain,T10007876,Terrain10007876,232,FALSE,72616,,
home,H10007877,Home10007877,206,6,TRUE,155324,
apartment,A10007877,Apartment10007877,131,5,8,0,117638
terrain,T10007877,Terrain10007877,169,FALSE,149396,,
home,H10007878,Home10007878,258,2,TRUE,180858,
apartment,A10007878,Apartment10007878,241,2,18,1,234011
terrain,T10007878,Terrain10007878,142,FALSE,18034,,
home,H10007879,Home10007879,103,6,TRUE,46556,
apartment,A10007879,Apartment10007879,106,1,19,0,32860
terrain,T10007879,Terrain10007879,121,FALSE,87846,,
home,H10007880,Home10007880,195,4,FALSE,133965,
apartment,A10007881,Apartment10007881,115,2,7,3,81650
terrain,T10007881,Terrain10007881,240,TRUE,152640,,
apartment,A10007882,Apartment10007882,213,5,13,2,91164
terrain,T10007882,Terrain10007882,132,FALSE,126456,,
apartment,A10007883,Apartment10007883,125,2,15,1,76750
home,H10007884,Home10007884,285,4,FALSE,272745,
terrain,T10007884,Terrain10007884,164,TRUE,102664,,
apartment,A10007885,Apartment10007885,142,2,20,1,152224
home,H10007886,Home10007886,102,3,TRUE,106386,
apartment,A10007886,Apartment10007886,201,5,16,0,52662
terrain,T10007886,Terrain10007886,235,FALSE,183065,,
home,H10007887,Home10007887,114,5,TRUE,85386,
apartment,A10007887,Apartment10007887,172,2,13,2,83936
terrain,T10007887,Terrain10007887,138,TRUE,118128,,
home,H10007888,Home10007888,204,2,TRUE,92004,
apartment,A10007888,Apartment10007888,115,1,13,1,72680
terrain,T10007888,Terrain10007888,246,TRUE,209838,,
home,H10007889,Home10007889,242,6,FALSE,209088,
home,H10007890,Home10007890,176,1,TRUE,82368,
apartment,A10007890,Apartment10007890,159,3,2,2,113844
terrain,T10007890,Terrain10007890,137,TRUE,79597,,
apartment,A10007891,Apartment10007891,149,2,10,2,143636
terrain,T10007891,Terrain10007891,227,TRUE,140740,,
home,H10007892,Home10007892,134,5,TRUE,129980,
apartment,A10007892,Apartment10007892,140,3,14,4,108500
terrain,T10007892,Terrain10007892,211,FALSE,91152,,
home,H10007893,Home10007893,272,1,FALSE,155040,
apartment,A10007893,Apartment10007893,181,5,20,2,170683
terrain,T10007893,Terrain10007893,203,FALSE,131950,,
apartment,A10007894,Apartment10007894,118,3,18,3,117174
terrain,T10007894,Terrain10007894,122,FALSE,34892,,
apartment,A10007895,Apartment10007895,182,4,4,0,181272
terrain,T10007895,Terrain10007895,155,TRUE,156395,,
home,H10007896,Home10007896,226,3,FALSE,222610,
apartment,A10007896,Apartment10007896,156,1,13,3,129480
terrain,T10007896,Terrain10007896,202,FALSE,68276,,
home,H10007897,Home10007897,122,1,TRUE,122976,
apartment,A10007897,Apartment10007897,245,6,1,4,55860
terrain,T10007897,Terrain10007897,110,FALSE,119790,,
home,H10007898,Home10007898,198,6,FALSE,204534,
apartment,A10007898,Apartment10007898,239,2,18,1,199804
terrain,T10007898,Terrain10007898,234,FALSE,216450,,
home,H10007899,Home10007899,200,4,FALSE,87000,
apartment,A10007899,Apartment10007899,176,3,9,3,39072
home,H10007900,Home10007900,241,3,TRUE,86278,
terrain,T10007900,Terrain10007900,102,TRUE,26112,,
home,H10007901,Home10007901,111,1,FALSE,86469,
apartment,A10007901,Apartment10007901,137,5,11,1,141110
terrain,T10007901,Terrain10007901,113,TRUE,77970,,
home,H10007902,Home10007902,102,4,TRUE,104142,
home,H10007903,Home10007903,229,2,FALSE,181597,
apartment,A10007903,Apartment10007903,127,5,1,3,105918
terrain,T10007903,Terrain10007903,185,FALSE,136160,,
apartment,A10007904,Apartment10007904,149,1,1,1,110409
terrain,T10007904,Terrain10007904,244,FALSE,34648,,
home,H10007905,Home10007905,266,4,TRUE,72618,
terrain,T10007905,Terrain10007905,113,TRUE,73676,,
home,H10007906,Home10007906,307,2,TRUE,276914,
apartment,A10007906,Apartment10007906,173,2,7,0,129923
terrain,T10007906,Terrain10007906,112,FALSE,113232,,
home,H10007907,Home10007907,364,1,TRUE,239512,
terrain,T10007907,Terrain10007907,184,FALSE,32384,,
home,H10007908,Home10007908,325,2,TRUE,290550,
apartment,A10007908,Apartment10007908,107,6,19,3,12840
terrain,T10007908,Terrain10007908,173,TRUE,124214,,
home,H10007909,Home10007909,297,1,FALSE,160677,
apartment,A10007909,Apartment10007909,180,3,3,4,121320
terrain,T10007909,Terrain10007909,108,TRUE,41904,,
home,H10007910,Home10007910,247,2,FALSE,238355,
terrain,T10007910,Terrain10007910,165,FALSE,41910,,
home,H10007911,Home10007911,259,3,TRUE,178451,
apartment,A10007911,Apartment10007911,129,5,1,1,78432
terrain,T10007911,Terrain10007911,238,TRUE,206822,,
terrain,T10007912,Terrain10007912,188,FALSE,109040,,
home,H10007913,Home10007913,321,2,FALSE,167562,
apartment,A10007913,Apartment10007913,163,3,4,3,79870
terrain,T10007913,Terrain10007913,124,TRUE,62496,,
home,H10007914,Home10007914,358,3,TRUE,223750,
apartment,A10007914,Apartment10007914,155,6,20,0,126480
terrain,T10007914,Terrain10007914,229,FALSE,222817,,
home,H10007915,Home10007915,382,3,FALSE,265490,
apartment,A10007915,Apartment10007915,188,1,9,3,88924
terrain,T10007915,Terrain10007915,169,FALSE,153790,,
home,H10007916,Home10007916,370,6,FALSE,102490,
terrain,T10007916,Terrain10007916,175,TRUE,87675,,
home,H10007917,Home10007917,131,6,FALSE,71919,
terrain,T10007917,Terrain10007917,247,FALSE,76076,,
home,H10007918,Home10007918,134,2,TRUE,76648,
apartment,A10007918,Apartment10007918,173,6,11,0,72833
terrain,T10007918,Terrain10007918,117,FALSE,124020,,
home,H10007919,Home10007919,258,2,FALSE,278640,
apartment,A10007919,Apartment10007919,247,5,12,0,33839
terrain,T10007919,Terrain10007919,109,FALSE,108346,,
apartment,A10007920,Apartment10007920,193,5,15,2,181420
terrain,T10007920,Terrain10007920,247,FALSE,219830,,
home,H10007921,Home10007921,317,4,TRUE,342043,
apartment,A10007921,Apartment10007921,240,1,1,4,222960
terrain,T10007921,Terrain10007921,242,TRUE,108416,,
home,H10007922,Home10007922,175,5,FALSE,185150,
apartment,A10007922,Apartment10007922,128,6,19,1,66176
home,H10007923,Home10007923,165,1,FALSE,40260,
apartment,A10007923,Apartment10007923,159,5,2,4,160590
terrain,T10007923,Terrain10007923,191,TRUE,153373,,
terrain,T10007924,Terrain10007924,150,FALSE,35400,,
home,H10007925,Home10007925,182,1,TRUE,170534,
apartment,A10007925,Apartment10007925,194,4,9,4,209714
terrain,T10007925,Terrain10007925,163,TRUE,101223,,
home,H10007926,Home10007926,191,1,TRUE,162350,
apartment,A10007926,Apartment10007926,109,2,6,2,92977
terrain,T10007926,Terrain10007926,220,TRUE,49940,,
terrain,T10007927,Terrain10007927,151,TRUE,30653,,
home,H10007928,Home10007928,320,6,FALSE,259520,
apartment,A10007928,Apartment10007928,233,3,17,4,51260
terrain,T10007928,Terrain10007928,223,FALSE,150302,,
apartment,A10007929,Apartment10007929,107,1,3,4,46117
terrain,T10007929,Terrain10007929,212,FALSE,89040,,
terrain,T10007930,Terrain10007930,169,TRUE,78078,,
home,H10007931,Home10007931,286,6,TRUE,66638,
apartment,A10007931,Apartment10007931,243,5,1,2,58806
terrain,T10007931,Terrain10007931,119,FALSE,128282,,
home,H10007932,Home10007932,351,2,TRUE,182871,
apartment,A10007932,Apartment10007932,236,1,8,4,172280
terrain,T10007932,Terrain10007932,164,FALSE,98892,,
apartment,A10007933,Apartment10007933,100,3,5,4,46600
terrain,T10007933,Terrain10007933,113,FALSE,19436,,
home,H10007934,Home10007934,245,6,TRUE,141120,
apartment,A10007934,Apartment10007934,119,3,3,3,79492
terrain,T10007934,Terrain10007934,136,TRUE,40528,,
home,H10007935,Home10007935,371,4,TRUE,204792,
terrain,T10007935,Terrain10007935,133,FALSE,19684,,
home,H10007936,Home10007936,209,4,FALSE,45353,
apartment,A10007936,Apartment10007936,242,4,12,0,120758
terrain,T10007936,Terrain10007936,237,TRUE,130824,,
home,H10007937,Home10007937,352,1,TRUE,181632,
terrain,T10007937,Terrain10007937,143,TRUE,26598,,
home,H10007938,Home10007938,238,4,FALSE,36414,
apartment,A10007938,Apartment10007938,182,5,4,2,89544
terrain,T10007938,Terrain10007938,110,FALSE,55770,,
home,H10007939,Home10007939,215,1,TRUE,119540,
apartment,A10007940,Apartment10007940,141,6,14,1,152562
terrain,T10007940,Terrain10007940,153,FALSE,31671,,
home,H10007941,Home10007941,317,2,FALSE,119826,
apartment,A10007941,Apartment10007941,131,5,15,4,41789
terrain,T10007941,Terrain10007941,213,FALSE,219390,,
terrain,T10007942,Terrain10007942,230,FALSE,210680,,
home,H10007943,Home10007943,338,4,TRUE,318734,
apartment,A10007943,Apartment10007943,187,5,13,4,203643
terrain,T10007943,Terrain10007943,204,FALSE,138924,,
home,H10007944,Home10007944,230,3,TRUE,179860,
apartment,A10007944,Apartment10007944,143,5,10,0,62205
terrain,T10007944,Terrain10007944,114,TRUE,81396,,
home,H10007945,Home10007945,180,6,FALSE,105840,
apartment,A10007945,Apartment10007945,134,4,8,3,119528
terrain,T10007945,Terrain10007945,132,TRUE,64944,,
home,H10007946,Home10007946,133,3,FALSE,113715,
apartment,A10007946,Apartment10007946,124,5,6,4,121768
terrain,T10007946,Terrain10007946,156,TRUE,36192,,
home,H10007947,Home10007947,120,6,TRUE,121080,
terrain,T10007947,Terrain10007947,223,TRUE,99904,,
home,H10007948,Home10007948,160,4,FALSE,28800,
apartment,A10007948,Apartment10007948,158,1,11,1,169692
terrain,T10007948,Terrain10007948,193,TRUE,200720,,
home,H10007949,Home10007949,336,6,TRUE,177408,
apartment,A10007949,Apartment10007949,138,4,2,4,115644
terrain,T10007949,Terrain10007949,202,TRUE,100798,,
home,H10007950,Home10007950,100,2,FALSE,47000,
apartment,A10007950,Apartment10007950,242,1,11,4,51304
home,H10007951,Home10007951,288,5,TRUE,129600,
apartment,A10007951,Apartment10007951,158,6,7,4,22910
terrain,T10007951,Terrain10007951,232,TRUE,139200,,
home,H10007952,Home10007952,257,2,TRUE,49344,
apartment,A10007952,Apartment10007952,207,2,20,1,80937
terrain,T10007952,Terrain10007952,121,TRUE,36663,,
home,H10007953,Home10007953,337,1,TRUE,334978,
apartment,A10007953,Apartment10007953,199,1,5,4,209149
apartment,A10007954,Apartment10007954,117,6,13,0,94653
terrain,T10007954,Terrain10007954,188,FALSE,199092,,
apartment,A10007955,Apartment10007955,218,1,10,4,190314
home,H10007956,Home10007956,319,1,FALSE,253924,
apartment,A10007956,Apartment10007956,160,6,12,4,141760
home,H10007957,Home10007957,367,6,FALSE,402599,
apartment,A10007957,Apartment10007957,114,3,18,1,86070
terrain,T10007957,Terrain10007957,139,FALSE,110366,,
home,H10007958,Home10007958,355,3,TRUE,176435,
apartment,A10007958,Apartment10007958,164,6,17,2,161540
home,H10007959,Home10007959,283,3,TRUE,39054,
apartment,A10007959,Apartment10007959,153,3,8,1,43911
home,H10007960,Home10007960,280,3,TRUE,35560,
apartment,A10007960,Apartment10007960,176,6,12,0,184096
home,H10007961,Home10007961,301,5,FALSE,177289,
apartment,A10007961,Apartment10007961,206,4,14,4,117214
terrain,T10007961,Terrain10007961,125,FALSE,65000,,
home,H10007962,Home10007962,310,5,TRUE,325500,
apartment,A10007962,Apartment10007962,145,3,14,2,144420
terrain,T10007962,Terrain10007962,116,FALSE,92336,,
home,H10007963,Home10007963,216,3,TRUE,35424,
apartment,A10007963,Apartment10007963,211,1,13,4,66887
terrain,T10007963,Terrain10007963,185,TRUE,126540,,
home,H10007964,Home10007964,224,3,TRUE,39200,
apartment,A10007964,Apartment10007964,212,6,16,2,39856
terrain,T10007964,Terrain10007964,108,TRUE,96768,,
home,H10007965,Home10007965,222,5,FALSE,199134,
apartment,A10007965,Apartment10007965,115,4,8,2,115920
terrain,T10007965,Terrain10007965,237,TRUE,202161,,
apartment,A10007966,Apartment10007966,171,6,3,0,120042
apartment,A10007967,Apartment10007967,153,5,13,3,106029
terrain,T10007967,Terrain10007967,227,TRUE,53118,,
home,H10007968,Home10007968,272,1,FALSE,99824,
apartment,A10007968,Apartment10007968,204,3,15,1,98736
terrain,T10007968,Terrain10007968,225,TRUE,228375,,
apartment,A10007969,Apartment10007969,127,5,8,3,122301
terrain,T10007969,Terrain10007969,145,FALSE,93090,,
home,H10007970,Home10007970,110,4,FALSE,54230,
apartment,A10007970,Apartment10007970,200,3,13,2,94600
terrain,T10007970,Terrain10007970,233,FALSE,181973,,
home,H10007971,Home10007971,172,1,TRUE,94944,
apartment,A10007971,Apartment10007971,110,2,18,1,18370
terrain,T10007971,Terrain10007971,207,TRUE,42849,,
home,H10007972,Home10007972,133,3,TRUE,44422,
apartment,A10007972,Apartment10007972,217,2,5,2,192479
terrain,T10007972,Terrain10007972,186,TRUE,24366,,
home,H10007973,Home10007973,150,1,TRUE,142050,
apartment,A10007973,Apartment10007973,220,3,20,1,207900
terrain,T10007973,Terrain10007973,188,TRUE,187060,,
home,H10007974,Home10007974,253,4,TRUE,72358,
apartment,A10007974,Apartment10007974,166,5,8,2,20252
terrain,T10007974,Terrain10007974,161,FALSE,50071,,
apartment,A10007975,Apartment10007975,152,4,18,3,59128
terrain,T10007975,Terrain10007975,115,FALSE,95220,,
home,H10007976,Home10007976,276,1,TRUE,98256,
apartment,A10007976,Apartment10007976,142,6,11,1,81934
terrain,T10007976,Terrain10007976,148,FALSE,116624,,
terrain,T10007977,Terrain10007977,190,FALSE,78660,,
home,H10007978,Home10007978,159,5,TRUE,56127,
apartment,A10007978,Apartment10007978,200,2,4,4,110400
terrain,T10007978,Terrain10007978,194,TRUE,61886,,
apartment,A10007979,Apartment10007979,226,2,19,1,43844
terrain,T10007979,Terrain10007979,117,TRUE,119691,,
home,H10007980,Home10007980,363,4,TRUE,84216,
home,H10007981,Home10007981,334,3,TRUE,349364,
terrain,T10007981,Terrain10007981,143,TRUE,56628,,
home,H10007982,Home10007982,387,2,TRUE,191178,
apartment,A10007982,Apartment10007982,222,3,20,1,172716
terrain,T10007982,Terrain10007982,130,FALSE,19500,,
home,H10007983,Home10007983,383,3,TRUE,178095,
apartment,A10007983,Apartment10007983,216,6,2,4,205632
terrain,T10007983,Terrain10007983,116,FALSE,88508,,
home,H10007984,Home10007984,111,3,TRUE,50838,
terrain,T10007984,Terrain10007984,229,TRUE,77631,,
home,H10007985,Home10007985,257,1,TRUE,111795,
apartment,A10007986,Apartment10007986,144,4,18,2,142560
terrain,T10007986,Terrain10007986,219,TRUE,85191,,
home,H10007987,Home10007987,298,6,TRUE,127842,
apartment,A10007987,Apartment10007987,204,5,10,1,149736
terrain,T10007987,Terrain10007987,186,FALSE,75702,,
home,H10007988,Home10007988,339,4,TRUE,271200,
apartment,A10007988,Apartment10007988,249,4,11,2,43077
terrain,T10007988,Terrain10007988,108,FALSE,43848,,
home,H10007989,Home10007989,390,4,TRUE,262860,
apartment,A10007989,Apartment10007989,124,2,11,0,132184
terrain,T10007989,Terrain10007989,172,TRUE,101136,,
home,H10007990,Home10007990,298,2,FALSE,68242,
terrain,T10007990,Terrain10007990,169,TRUE,145002,,
home,H10007991,Home10007991,335,6,FALSE,348065,
apartment,A10007991,Apartment10007991,228,2,13,2,90744
terrain,T10007991,Terrain10007991,226,FALSE,229842,,
home,H10007992,Home10007992,246,4,FALSE,100122,
apartment,A10007992,Apartment10007992,243,4,11,3,39123
terrain,T10007992,Terrain10007992,137,TRUE,59047,,
home,H10007993,Home10007993,241,3,TRUE,220274,
apartment,A10007993,Apartment10007993,153,6,19,1,82620
terrain,T10007993,Terrain10007993,178,TRUE,108046,,
terrain,T10007994,Terrain10007994,221,FALSE,194701,,
home,H10007995,Home10007995,268,2,FALSE,190548,
apartment,A10007995,Apartment10007995,240,4,4,0,50640
terrain,T10007995,Terrain10007995,213,TRUE,103092,,
home,H10007996,Home10007996,358,3,TRUE,268858,
apartment,A10007996,Apartment10007996,170,3,3,2,51000
terrain,T10007996,Terrain10007996,207,TRUE,130203,,
home,H10007997,Home10007997,166,4,TRUE,80842,
apartment,A10007997,Apartment10007997,200,4,4,3,110000
terrain,T10007997,Terrain10007997,160,FALSE,72800,,
apartment,A10007998,Apartment10007998,108,3,4,3,73224
terrain,T10007998,Terrain10007998,153,TRUE,136782,,
home,H10007999,Home10007999,266,1,FALSE,220248,
apartment,A10007999,Apartment10007999,134,4,19,4,57218
terrain,T10007999,Terrain10007999,147,TRUE,48069,,
apartment,A10008000,Apartment10008000,219,6,19,2,154833
terrain,T10008000,Terrain10008000,203,TRUE,79373,,
home,H10008001,Home10008001,394,5,TRUE,78012,
apartment,A10008001,Apartment10008001,103,4,19,0,76014
terrain,T10008001,Terrain10008001,185,TRUE,127835,,
home,H10008002,Home10008002,225,4,TRUE,95850,
apartment,A10008002,Apartment10008002,128,5,20,1,116608
terrain,T10008002,Terrain10008002,248,TRUE,210304,,
home,H10008003,Home10008003,247,2,TRUE,233415,
terrain,T10008003,Terrain10008003,188,TRUE,57340,,
home,H10008004,Home10008004,285,4,TRUE,295830,
terrain,T10008004,Terrain10008004,181,FALSE,55386,,
home,H10008005,Home10008005,167,2,TRUE,155811,
terrain,T10008005,Terrain10008005,169,FALSE,74022,,
home,H10008006,Home10008006,283,6,TRUE,98484,
apartment,A10008006,Apartment10008006,179,3,13,3,23807
terrain,T10008006,Terrain10008006,141,TRUE,27213,,
home,H10008007,Home10008007,104,6,TRUE,56056,
apartment,A10008007,Apartment10008007,133,1,19,0,55328
terrain,T10008007,Terrain10008007,195,FALSE,91065,,
apartment,A10008008,Apartment10008008,178,4,19,3,41296
terrain,T10008008,Terrain10008008,227,FALSE,107371,,
home,H10008009,Home10008009,298,6,TRUE,186846,
apartment,A10008009,Apartment10008009,233,5,19,2,110442
terrain,T10008009,Terrain10008009,162,FALSE,64962,,
home,H10008010,Home10008010,331,6,TRUE,229383,
apartment,A10008010,Apartment10008010,236,4,7,3,25724
home,H10008011,Home10008011,361,1,TRUE,347282,
apartment,A10008011,Apartment10008011,133,1,12,0,67697
terrain,T10008011,Terrain10008011,249,TRUE,239040,,
apartment,A10008012,Apartment10008012,231,4,9,3,27951
terrain,T10008012,Terrain10008012,227,FALSE,66738,,
home,H10008013,Home10008013,346,1,FALSE,269534,
apartment,A10008013,Apartment10008013,133,4,12,1,134729
terrain,T10008013,Terrain10008013,164,FALSE,148748,,
home,H10008014,Home10008014,190,3,TRUE,184300,
apartment,A10008014,Apartment10008014,117,5,20,4,45162
terrain,T10008014,Terrain10008014,229,TRUE,68471,,
home,H10008015,Home10008015,188,2,TRUE,62228,
